-11.623,-16.212,-17.136,-26.761999999999997,-21.517,-20.534000000000002,-8.9407,-12.487,-14.126,-18.954,-20.236,-19.729,-16.242,-16.302,-23.991,-15.914000000000001,-25.331999999999997,-17.583,-16.51,-21.487,-20.623,-22.500999999999998,-26.613000000000003,-23.006999999999998,-18.924,-23.633000000000003,-13.947000000000001,-19.044,-23.484,-25.809,-21.338,-32.425,-32.216,-19.55,-24.825,-27.776,-35.346,-32.246,-33.319,-30.785999999999998,-34.541,-37.819,-33.528,-31.68,-32.157,-38.803000000000004,-45.358999999999995,-27.061,-28.372,-25.719,-28.014,-36.329,-34.361999999999995,-31.500999999999998,-34.958,-38.147,-30.488000000000003,-37.551,-34.153,-36.567,-40.71,-37.044000000000004,-43.06399999999999,-42.647,-41.246,-40.054,-38.385,-30.994,-33.736,-39.22,-36.001,-40.084,-38.207,-35.316,-34.332,-40.025,-40.501,-35.793,-43.66,-43.273,-41.008,-45.121,-43.482,-28.968000000000004,-37.014,-40.174,-44.583999999999996,-46.521,-43.005,-24.736,-43.361999999999995,-36.955,-37.64,-34.6,-31.978,-21.07,-13.56,-8.8215,1.3113,24.438000000000002,33.586999999999996,48.041000000000004,57.28,71.377,69.439,70.214,88.215,89.616,73.73100000000001,81.241,73.344,75.99600000000001,73.075,70.363,58.115,51.826,56.236999999999995,38.505,31.173000000000002,29.683000000000003,33.379,25.958000000000002,26.076999999999998,44.942,18.984,7.242000000000001,3.9637,-3.9935,-10.014,-7.1824,-7.3314,-12.577,-18.358,-23.006999999999998,-19.073,-11.206,-19.372,-26.345,-32.723,-37.580999999999996,-40.352,-32.842,-38.534,-43.511,-49.71,-43.75,-49.56100000000001,-49.858999999999995,-50.545,-60.35,-59.693999999999996,-66.429,-70.006,-68.337,-67.204,-71.22800000000001,-71.973,-71.01899999999999,-71.138,-67.264,-79.423,-72.241,-63.717,-59.277,-59.693999999999996,-62.823,-64.164,-61.989,-61.81,-62.168,-63.3,-68.78399999999999,-64.403,-57.489,-62.43600000000001,-57.489,-50.545,-58.83,-59.158,-64.82,-55.998999999999995,-57.667,-53.733999999999995,-65.029,-56.773,-59.873000000000005,-59.903,-66.37,-63.032,-66.012,-68.128,-68.635,-69.35,-58.263999999999996,-65.804,-72.896,-76.205,-73.373,-66.54899999999999,-70.93,-69.976,-66.28,-68.486,-52.78,-57.817,-62.555,-69.648,-56.177,-51.409,-49.71,-60.916000000000004,-69.23100000000001,-69.529,-70.214,-59.873000000000005,-50.247,-47.684,-37.014,-32.574,-23.215999999999998,-19.192999999999998,4.9472,9.656,14.395,18.12,25.63,35.644,38.236,59.754,35.644,42.43899999999999,39.548,39.905,50.306000000000004,49.919,46.611000000000004,35.644,35.703,40.948,27.299,20.741999999999997,20.236,11.027000000000001,15.259,9.9838,-2.8312,-2.2948,-1.9073,-13.5,-4.8876,-12.785,-23.723000000000003,-20.444000000000003,-26.375,-19.64,-19.55,-25.809,-28.908,-34.124,-30.816,-34.779,-50.008,-47.266000000000005,-43.303000000000004,-46.045,-50.247,-37.998000000000005,-43.06399999999999,-44.495,-44.376000000000005,-31.233,-32.663000000000004,-46.163999999999994,-53.733999999999995,-42.468,-51.707,-58.919,-53.585,-56.356,-54.538000000000004,-50.961999999999996,-51.588,-68.307,-60.648,-61.928999999999995,-68.605,-63.211000000000006,-57.667,-61.363,-64.88,-52.72,-60.052,-70.006,-59.187,-57.696999999999996,-56.475,-57.696999999999996,-49.858999999999995,-58.532,-57.31,-53.525,-56.148,-54.181000000000004,-48.816,-50.098,-53.644,-58.174,-59.336000000000006,-55.283,-59.306999999999995,-58.919,-54.955,-52.363,-46.849,-53.525,-55.93899999999999,-61.81,-54.032,-61.005,-58.949,-58.353,-65.297,-55.13399999999999,-51.2,-51.141000000000005,-51.916000000000004,-40.621,-36.299,-38.773,-40.203,-28.461,-22.084,-14.007,-7.2718,9.8646,29.296,35.942,41.961999999999996,34.094,34.66,51.141000000000005,51.379,37.67,40.084,35.107,24.199,26.076999999999998,21.16,14.870999999999999,11.206,7.391,-5.2452,-1.9073,-7.3314,-13.202,-22.829,-21.458000000000002,-19.252,-27.388,-22.799,-42.856,-57.906000000000006,-42.349,-46.998000000000005,-53.733999999999995,-45.568000000000005,-52.571000000000005,-54.538000000000004,-55.224,-59.336000000000006,-66.936,-54.479,-61.75,-65.148,-68.277,-66.161,-67.8,-71.19800000000001,-67.383,-75.37,-77.844,-72.807,-73.791,-61.393,-63.538999999999994,-73.403,-73.52199999999999,-76.413,-65.207,-79.96,-73.045,-75.012,-72.181,-66.28,-72.181,-85.235,-66.48899999999999,-48.578,-41.902,-29.026999999999997,-39.786,-45.06100000000001,-32.634,-34.094,-37.551,-29.026999999999997,-37.014,-39.16,-41.425,-39.667,-43.391999999999996,-47.982,-51.051,-49.77,-50.931999999999995,-46.849,-51.43899999999999,-51.498000000000005,-52.333,-46.93899999999999,-57.846000000000004,-61.333,-53.287,-57.817,-55.552,-49.025,-46.492,-53.406000000000006,-51.766999999999996,-51.32,-50.515,-47.445,-55.283,-47.445,-39.876,-45.836000000000006,-43.958,-51.618,-47.207,-43.511,-44.912,-41.425,-46.253,-54.717,-50.813,-49.8,-57.101000000000006,-53.674,-56.535,-51.29,-50.187,-43.66,-44.316,-52.691,-48.965,-52.601000000000006,-51.916000000000004,-42.111000000000004,-48.428999999999995,-44.495,-54.985,-51.32,-48.518,-51.409,-51.647,-50.604,-51.916000000000004,-49.472,-45.776,-44.972,-49.233000000000004,-48.398999999999994,-51.558,-52.123999999999995,-51.26,-53.108000000000004,-52.928999999999995,-52.75,-46.641000000000005,-44.852,-45.24,-46.849,-47.773,-45.358999999999995,-43.78,-45.687,-51.17100000000001,-40.978,-37.163000000000004,-45.538000000000004,-49.412,-53.972,-59.456,-56.982,-57.071000000000005,-60.32,-55.879,-53.614,-52.928999999999995,-53.43600000000001,-54.86600000000001,-55.373000000000005,-50.485,-50.306000000000004,-54.628,-51.498000000000005,-49.472,-51.29,-53.43600000000001,-50.575,-46.045,-42.14,-52.928999999999995,-48.25,-49.651,-47.266000000000005,-50.247,-40.114000000000004,-49.174,-57.369,-53.644,-50.426,-50.931999999999995,-51.528,-55.193999999999996,-59.931999999999995,-51.29,-47.386,-46.998000000000005,-54.388999999999996,-55.492,-54.358999999999995,-46.015,-49.055,-41.157,-42.43899999999999,-40.621,-43.123999999999995,-45.449,-46.492,-42.766000000000005,-38.475,-51.43899999999999,-50.426,-53.196999999999996,-52.391999999999996,-54.001999999999995,-48.696999999999996,-48.816,-61.691,-66.042,-61.661,-60.35,-54.568000000000005,-46.402,-50.098,-52.452,-57.071000000000005,-49.531000000000006,-49.025,-52.78,-46.163999999999994,-38.981,-40.084,-44.167,-48.22,-36.329,-43.035,-37.938,-33.379,-29.683000000000003,-28.311999999999998,-15.378,-12.01,2.1756,10.669,24.915,34.510999999999996,37.044000000000004,44.167,46.521,47.593999999999994,56.952,49.114,43.422,38.952,33.051,27.329,26.643,25.451,30.428,21.815,22.739,28.133000000000003,19.342,12.547,14.424000000000001,13.350999999999999,10.341,8.6725,7.2718,1.8775,7.1228,-1.6391,-4.5598,-4.1425,-2.9802,4.7684,0.0,-0.14901,-6.8545,-10.341,-5.126,-8.8215,-8.8811,-9.7752,-14.663,-15.616,-17.434,-19.163,-18.924,-14.782,-14.603,-8.7321,-12.725999999999999,-18.358,-15.974,-16.719,-20.176,-19.252,-23.693,-25.69,-23.930999999999997,-17.941,-15.616,-21.13,-27.746,-24.021,-17.822,-23.276,-14.186,-18.805,-10.043,-9.0301,-11.235,-9.8646,-14.573,-14.275,-16.183,-18.000999999999998,-3.8147,-13.59,-13.62,-11.474,-7.5698,-9.7156,-3.159,-7.5996,-13.113,-10.312000000000001,-8.4937,-10.312000000000001,-14.067,-1.4305,-5.4239999999999995,-8.4639,-3.6657,-4.4107,-2.6226,-3.2783,-1.9372,-3.1292,-5.7518,-5.4239999999999995,-11.742,-7.5996,-10.192,-11.145999999999999,-11.593,-10.192,-11.652999999999999,-16.212,-15.229000000000001,-6.3777,-11.384,-10.401,-14.544,-10.431,-9.3877,-9.2983,-7.8976,-2.0862,-5.7817,-2.9206,-2.1458,-5.5729999999999995,-7.0632,-16.689,-15.289000000000001,-15.675999999999998,-10.401,-5.9009,-12.636,-12.1,-6.5267,-3.9339,-8.1062,-9.6262,-8.8811,-8.2552,-5.8711,-7.5102,-9.656,1.6391,-2.0862,-11.593,-11.683,-9.1791,-0.47684,-8.6725,-2.1458,-4.7982,-1.0729,-7.1824,-4.4703,-9.9838,-13.052999999999999,-11.414000000000001,-6.0499,-9.3281,-4.0531,-7.987,-10.222000000000001,-7.4804,-8.4341,-12.04,-17.494,-14.245999999999999,-6.0201,-10.639000000000001,-8.0168,-5.2452,-2.8312,-6.0499,-1.6093,-2.2352,-0.8642700000000001,10.103,17.375,24.17,34.63,43.273,50.693999999999996,54.388999999999996,59.605,72.39,66.69800000000001,70.87,79.095,61.303000000000004,67.86,62.495,60.23,56.535,48.757,52.928999999999995,52.512,42.43899999999999,55.461999999999996,42.975,33.349000000000004,34.422,38.326,31.322,32.126999999999995,23.663,19.878,31.59,21.607,14.870999999999999,12.07,11.474,11.116,11.414000000000001,9.3579,10.639000000000001,13.024000000000001,13.380999999999998,6.0797,3.1888,3.2783,2.2948,5.3346,-0.80466,0.38743,-5.6028,-3.0696,-6.5863,-2.1756,-6.6757,-19.61,-7.9274,2.0266,-7.0632,9.3579,11.890999999999998,16.004,17.285,26.405,15.735999999999999,19.430999999999997,23.752,12.13,10.252,8.5533,3.6061,0.8642700000000001,-3.9935,-4.1127,2.7716,2.1458,7.391,0.9834799999999999,-3.3081,-7.0333,-4.53,-3.1888,-5.2452,-8.4341,-8.4639,-13.322000000000001,-9.3281,-8.6427,-0.56624,-7.2122,-4.4107,-9.5069,-9.3877,-5.2452,-18.954,-15.378,-17.405,-17.732,-13.470999999999998,-18.418,-27.508000000000003,-24.855,-15.706,-12.308,-20.444000000000003,-18.746,-23.335,-19.58,-18.239,-14.722000000000001,-18.865,-13.322000000000001,-14.573,-13.083,-7.4208,-16.868,-21.458000000000002,-14.544,-20.117,-18.269000000000002,-11.085999999999999,-17.195999999999998,-9.1493,-10.133,-14.037,-18.477,-13.5,-11.533,-7.7486,-2.9206,-11.325,-7.3016,-7.7784,-3.6657,-19.64,-8.8513,-15.169,-20.564,-16.212,-15.855,-15.437999999999999,-14.275,-21.517,-19.073,-15.259,-16.749000000000002,-12.13,-10.312000000000001,-12.517000000000001,-9.9242,-13.262,-18.358,-19.222,-17.464000000000002,-17.613,-20.713,-18.239,-16.928,-14.454,-14.126,-7.8976,-5.8115,-12.13,-13.769,-12.457,-18.209,-17.256,-14.870999999999999,-12.815,-22.351999999999997,-17.673,-15.825,-6.4373,-25.183000000000003,-26.046999999999997,-23.186,-21.1,-19.282,-23.454,-22.62,-18.715999999999998,-15.645999999999999,-17.107,-19.848,-14.782,-27.478,-18.448,-24.229,-29.385,-22.173000000000002,-24.587,-24.557,-18.328,-25.243000000000002,-29.564,-35.196999999999996,-31.412,-26.226,-26.613000000000003,-27.12,-24.348000000000003,-21.04,-23.901,-24.796,-32.216,-26.703000000000003,-25.988000000000003,-30.546999999999997,-29.445,-26.941,-29.296,-30.636999999999997,-29.087,-31.799,-25.57,-28.7,-22.948,-18.775,-19.401,-23.156,-24.706,-25.153000000000002,-23.096999999999998,-25.6,-26.851999999999997,-31.918000000000003,-26.226,-29.773000000000003,-26.285999999999998,-28.789,-31.71,-27.895,-26.256,-31.500999999999998,-32.842,-33.11,-43.869,-29.951,-12.904000000000002,-13.142999999999999,-6.1989,16.898,2.8014,6.3777,16.987000000000002,12.368,12.249,10.192,6.5863,5.2154,3.7253,4.9472,4.2319,-2.6226,-4.7684,-3.0398,-4.1723,-7.4804,-1.5497,0.11921,-4.53,-11.325,-10.49,-7.8082,-3.0398,-6.4969,-9.6858,-14.186,-6.3479,-3.3081,-7.242000000000001,-8.1956,-10.460999999999999,-6.0201,-1.2815,-2.8014,-0.9238700000000001,-6.6757,-4.7088,-8.8513,-5.8115,-1.8477,-5.5729999999999995,4.9472,-6.8247,7.1824,6.3777,7.093,12.219000000000001,9.2089,1.4007,7.4208,4.9472,3.2187,-1.8477,3.0398,10.58,7.2718,5.0366,8.1062,3.7849,5.1856,-1.4007,-1.5497,5.3644,2.7418,4.5896,6.1691,4.6194,4.6194,6.0201,4.6194,7.3016,0.059605,-0.26821999999999996,3.4273,1.9669999999999999,1.3411,2.1458,2.414,-1.5795,-7.54,-6.5565,-10.847999999999999,-4.8876,-10.55,-15.11,-16.093,-9.7752,-9.805,-13.769,-16.51,-17.852,-14.573,-12.904000000000002,-15.527000000000001,-13.888,-13.798,-14.126,-20.325,-9.0301,-11.950999999999999,-5.3644,-7.9274,-11.623,-7.4506,-13.262,-12.04,-13.173,-7.5698,-16.928,-14.007,-13.977,-12.517000000000001,-13.262,-19.312,-19.252,-21.905,-19.401,-15.645999999999999,-22.471,-28.281999999999996,-22.410999999999998,-27.746,-20.683000000000003,-20.206,-19.67,-23.305,-27.715999999999998,-28.878,-22.59,-21.428,-27.537,-16.302,-7.3016,-26.971,-21.13,-19.58,-21.607,-17.941,-13.857999999999999,-20.325,-21.249000000000002,-20.683000000000003,-14.395,-13.232000000000001,-5.3644,-18.000999999999998,-16.779,-17.494,-17.226,-8.6427,-8.9705,-4.9174,3.0398,12.457,28.401999999999997,32.455,44.465,55.611000000000004,67.8,70.632,80.49600000000001,82.225,86.01,81.89699999999999,98.944,73.433,72.062,79.36399999999999,61.005,70.482,68.992,61.928999999999995,57.458999999999996,52.512,47.266000000000005,43.391999999999996,34.63,50.902,44.942,28.58,22.084,16.51,16.63,12.934000000000001,12.308,8.4937,14.216,17.375,19.819000000000003,14.752,9.8944,2.9206,-4.4405,-1.8775,4.8876,-6.8247,-2.5034,2.414,6.5863,8.7917,9.805,9.0599,9.7454,7.8678,13.024000000000001,12.785,17.673,9.6262,11.235,9.954,28.401999999999997,13.59,12.189,17.315,19.729,17.762,17.047,16.659000000000002,31.203000000000003,33.826,42.975,51.528,64.79,79.93,91.225,100.34,108.48,109.11,114.71,124.63,122.73,115.93,118.4,113.96,106.81,101.54,94.831,91.821,84.54899999999999,86.09899999999999,77.158,75.34,77.75399999999999,73.85,74.476,72.062,70.9,70.423,68.098,66.131,63.211000000000006,67.32300000000001,66.69800000000001,56.058,55.701,56.893,55.998999999999995,53.257,53.018,57.548,51.409,53.018,52.958999999999996,53.883,50.843,50.247,53.585,59.336000000000006,60.827,58.323,62.733999999999995,70.035,67.65100000000001,64.79,68.78399999999999,64.373,69.41,72.539,78.26100000000001,78.20100000000001,85.02600000000001,91.64200000000001,100.76,109.64,116.5,128.06,130.24,136.94,149.76,149.49,154.35,165.08,164.54,166.83,167.91,161.95,170.23,159.26,156.31,151.69,157.03,147.91,146.84,133.78,130.06,140.19,135.6,135.45,131.93,143.26,137.6,139.03,129.52,132.32,132.32,131.64,129.94,129.43,126.84,123.2,124.63,121.92,120.7,123.92,123.65,125.86,116.44,118.43,112.83,105.44,109.17,107.68,104.64,103.92,106.99,103.41,102.58,99.51,101.75,100.7,111.01,101.03,101.3,104.58,108.81,105.44,107.38,105.02,102.76,107.59,105.08,108.27,107.56,80.854,92.775,118.11,124.75,136.17,128.69,134.68,137.24,150.29,137.51,149.19,142.19,143.29,135.15,129.4,122.85,127.23,128.51,119.39,116.26,122.1,120.79,114.92,112.35,117.66,114.8,116.17,104.4,109.61,114.14,105.11,106.36,111.19,108.84,103.83,102.16,104.87,109.11,106.16,103.65,99.48,104.9,101.8,102.76,101.95,99.242,99.719,97.126,100.79,96.53,99.301,96.411,109.2,95.785,94.414,93.609,98.05,100.61,96.947,86.78399999999999,90.361,95.30799999999999,99.331,96.917,99.838,99.77799999999999,101.83,101.66,101.83,106.3,113.07,105.38,98.318,102.01,99.12299999999999,94.354,99.57,101.6,99.838,89.079,91.64200000000001,90.65899999999999,87.17200000000001,93.848,93.281,94.175,88.51299999999999,96.82799999999999,95.516,88.036,93.728,86.93299999999999,99.03299999999999,96.649,98.646,93.99700000000001,93.01299999999999,88.9,89.079,92.0,86.755,75.817,88.573,91.016,88.42299999999999,91.821,81.182,83.089,74.178,85.98,75.042,77.72399999999999,77.486,76.741,79.98899999999999,74.327,69.29,74.506,69.946,73.403,71.22800000000001,72.867,69.171,77.486,74.565,70.691,72.449,70.423,70.304,68.069,78.559,68.96300000000001,69.946,69.976,61.244,59.754,67.919,72.002,79.095,73.582,76.443,68.218,65.744,76.89,80.585,99.212,97.305,97.454,101.77,105.74,116.05,133.25,138.37,143.41,142.01,151.19,151.93,155.96,155.72,155.63,149.94,146.72,138.73,143.59,148.83,141.02,139.45,149.91,138.4,136.14,131.1,117.87,120.61,115.31,111.67,105.83,109.7,102.28,94.771,93.162,89.079,91.07600000000001,93.728,69.767,74.208,68.694,64.52199999999999,66.37,67.681,58.621,59.575,58.115,50.693999999999996,54.598,44.912,48.012,47.773,53.316,44.583999999999996,40.412,39.995,36.091,37.014,40.174,41.604,36.985,33.826,31.62,35.256,34.839,30.816,37.491,34.094,33.796,33.259,28.044,24.438000000000002,26.584,26.256,19.372,17.971,19.163,13.709000000000001,18.597,23.811999999999998,14.991,15.616,18.537,20.564,16.034000000000002,12.159,10.55,11.235,13.918,12.07,9.4473,10.282,17.315,21.607,16.332,12.04,12.457,13.53,11.235,6.7949,8.3447,14.155999999999999,16.391,10.937000000000001,0.65565,1.4007,0.44703000000000004,7.3314,7.4506,3.5167,3.3975,-4.678999999999999,-2.6226,1.4603,-0.8642700000000001,-1.9073,-6.5267,-3.6955,-3.7253,-7.689,-0.26821999999999996,-6.9141,-10.49,-6.0201,-11.921,-14.365,-11.890999999999998,-5.0366,-12.665999999999999,-11.832,-21.994,-21.726,-21.666,-18.567,-21.636,-19.044,-20.921,-22.173000000000002,-26.554000000000002,-21.756,-14.095999999999998,-30.726,-33.021,-34.034,-33.617,-35.196999999999996,-33.11,-28.521,-33.556999999999995,-34.243,-28.759,-38.266,-38.713,-48.846000000000004,-47.653999999999996,-45.806000000000004,-45.538000000000004,-43.928999999999995,-48.548,-44.376000000000005,-55.641000000000005,-40.382,-39.756,-47.445,-54.032,-59.217,-56.505,-63.568000000000005,-68.843,-59.247,-71.079,-65.327,-65.416,-69.797,-67.413,-67.234,-62.943000000000005,-60.946000000000005,-62.019,-59.36600000000001,-61.125,-62.70399999999999,-67.025,-66.727,-56.028,-55.879,-64.075,-61.928999999999995,-67.65100000000001,-66.608,-62.019,-56.386,-68.72399999999999,-60.797,-69.23100000000001,-64.105,-67.294,-71.883,-68.575,-70.81,-65.982,-58.74,-60.766999999999996,-59.158,-61.571999999999996,-62.346000000000004,-59.36600000000001,-54.479,-65.237,-68.72399999999999,-62.466,-61.601000000000006,-59.931999999999995,-70.721,-68.396,-66.757,-66.99600000000001,-61.721000000000004,-58.919,-59.456,-61.005,-62.733999999999995,-61.631,-65.267,-60.468999999999994,-69.32,-69.469,-60.17100000000001,-65.08800000000001,-66.757,-69.58800000000001,-67.472,-67.979,-68.486,-72.479,-70.751,-78.827,-75.96600000000001,-72.807,-73.165,-70.095,-67.62100000000001,-71.913,-66.578,-73.373,-73.612,-77.128,-74.208,-66.906,-64.85,-64.492,-61.75,-69.29,-72.777,-76.711,-72.062,-67.532,-70.393,-75.608,-74.118,-75.579,-82.88,-82.73100000000001,-85.741,-77.873,-79.036,-82.165,-79.006,-78.768,-89.705,-89.735,-89.914,-89.735,-84.4,-76.085,-81.748,-85.115,-84.221,-82.225,-84.46,-87.559,-86.904,-87.589,-92.626,-91.10600000000001,-85.145,-90.361,-86.24799999999999,-88.006,-89.43700000000001,-88.274,-89.40700000000001,-90.59899999999999,-89.765,-87.708,-82.314,-94.891,-94.146,-93.639,-91.285,-88.42299999999999,-88.573,-95.24799999999999,-98.199,-98.765,-95.367,-89.705,-91.583,-85.086,-94.384,-93.4,-92.89399999999999,-86.367,-87.14200000000001,-90.361,-87.20200000000001,-80.913,-81.748,-82.85,-82.791,-85.235,-79.513,-77.665,-80.168,-77.695,-76.443,-80.973,-81.182,-83.89399999999999,-87.23100000000001,-86.904,-86.30799999999999,-90.301,-89.854,-89.616,-89.34700000000001,-79.66199999999999,-84.90700000000001,-82.91,-85.086,-80.973,-80.973,-72.181,-74.714,-75.579,-72.896,-68.843,-67.234,-71.406,-68.72399999999999,-68.456,-73.493,-74.357,-74.834,-77.09899999999999,-73.70100000000001,-69.469,-81.569,-81.89699999999999,-65.804,-68.307,-87.47,-83.447,-88.93,-84.93700000000001,-80.585,-87.14200000000001,-89.52600000000001,-88.48299999999999,-86.01,-71.168,-77.695,-81.331,-83.506,-88.54299999999999,-91.10600000000001,-91.881,-89.40700000000001,-92.804,-94.891,-97.96,-104.99,-102.85,-111.79,-114.14,-106.04,-104.7,-102.1,-98.40700000000001,-108.06,-101.15,-101.69,-102.46,-100.49,-103.32,-110.54,-94.265,-85.175,-86.367,-74.476,-66.78699999999999,-66.072,-58.562,-57.131,-59.575,-56.505,-62.615,-65.297,-68.873,-75.43,-77.516,-75.69800000000001,-78.291,-85.771,-82.76100000000001,-80.04899999999999,-83.655,-80.49600000000001,-77.307,-73.91,-82.97,-81.688,-80.824,-75.877,-75.161,-68.575,-63.36,-59.813,-59.068000000000005,-60.976000000000006,-58.055,-57.608000000000004,-66.37,-65.833,-70.81,-64.88,-61.661,-62.346000000000004,-66.54899999999999,-67.234,-66.876,-71.28699999999999,-71.49600000000001,-68.486,-63.39,-67.383,-71.138,-68.128,-65.774,-67.443,-61.571999999999996,-63.896,-61.095,-61.928999999999995,-57.191,-57.638000000000005,-55.313,-58.949,-54.419,-50.604,-55.73,-51.558,-48.518,-49.978,-48.696999999999996,-48.578,-45.388999999999996,-55.76,-54.27,-54.86600000000001,-55.461999999999996,-52.989,-53.972,-55.76,-56.595,-57.25,-60.201,-63.449,-57.101000000000006,-56.475,-56.982,-54.3,-57.398999999999994,-64.105,-65.684,-50.396,-51.945,-43.541000000000004,-48.339,-46.581,-48.667,-46.015,-45.86600000000001,-47.891999999999996,-46.968,-45.18,-48.101000000000006,-47.028,-55.163999999999994,-57.398999999999994,-64.55199999999999,-69.946,-69.88600000000001,-68.069,-64.90899999999999,-67.32300000000001,-61.721000000000004,-60.081,-57.966,-54.508,-55.104,-51.498000000000005,-49.353,-51.051,-53.495
